Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,multiple_deliveries,Time_taken(min),Order_Pickup_Time,Delivery_Distance (m),Ordered_month,Ordered_year,Ordered_time (mins),Weatherconditions_Fog,Weatherconditions_Sandstorms,Weatherconditions_Stormy,Weatherconditions_Sunny,Weatherconditions_Windy,Road_traffic_density_Jam ,Road_traffic_density_Low ,Road_traffic_density_Medium ,Type_of_order_Drinks ,Type_of_order_Meal ,Type_of_order_Snack ,Type_of_vehicle_motorcycle ,Type_of_vehicle_scooter ,Festival_Yes ,City_Semi-Urban ,City_Urban 
34.0,4.9,1.0,0.0,30,15.0,1529.7232853100245,3,2022,715,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28.0,4.6,2.0,1.0,15,10.0,4657.159718107683,3,2022,1045,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22.0,4.3,0.0,1.0,32,5.0,20442.92976252901,3,2022,1175,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
25.0,4.6,0.0,0.0,10,15.0,7660.951720810249,3,2022,1120,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
35.0,5.0,1.0,1.0,25,5.0,4595.393825646015,3,2022,1315,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
36.0,4.0,1.0,0.0,32,15.0,9087.965501261484,3,2022,1270,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
35.0,4.6,1.0,1.0,19,10.0,4610.133887452835,3,2022,1095,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
29.0,4.7,2.0,1.0,19,5.0,1509.460397835505,3,2022,550,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,4.6,2.0,0.0,15,10.0,3073.599739868747,3,2022,640,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
30.0,4.3,0.0,1.0,44,10.0,13407.092693002483,3,2022,1115,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
28.0,4.9,2.0,1.0,14,5.0,1512.6165219141462,3,2022,570,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
29.0,4.6,1.0,1.0,41,5.0,13682.044526080781,3,2022,1255,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
34.0,4.7,2.0,1.0,15,5.0,1554.5063790428728,3,2022,590,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
27.0,4.9,1.0,1.0,26,10.0,6039.424422924846,2,2022,745,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33.0,4.2,0.0,1.0,40,15.0,8952.508524589783,2,2022,1240,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
20.0,4.7,0.0,0.0,32,5.0,13406.000552536867,3,2022,1315,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
39.0,3.6,2.0,0.0,39,15.0,10756.415548797704,3,2022,1235,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
33.0,5.0,0.0,1.0,34,5.0,4656.557579510365,3,2022,1195,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
29.0,4.7,0.0,1.0,28,10.0,7631.504867081063,2,2022,1210,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
32.0,4.2,0.0,2.0,38,10.0,14021.726512881596,4,2022,1315,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
30.0,4.8,0.0,1.0,24,15.0,7763.504337468627,3,2022,1035,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
25.0,4.5,0.0,2.0,44,5.0,4560.96495080353,4,2022,1155,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
31.0,4.7,2.0,1.0,19,5.0,7448.298968601333,3,2022,1070,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
29.0,4.9,1.0,0.0,11,10.0,1532.275327486463,3,2022,615,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
24.0,4.9,1.0,1.0,22,5.0,8937.919334801594,4,2022,1190,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
20.0,4.5,0.0,1.0,27,15.0,12116.55916281721,3,2022,1320,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
24.0,4.5,0.0,0.0,22,15.0,6209.141643213009,3,2022,1005,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
21.0,5.0,1.0,1.0,25,15.0,11720.801597550348,2,2022,1245,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
28.0,4.2,0.0,0.0,25,5.0,3064.398872055142,3,2022,560,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31.0,4.8,2.0,0.0,21,10.0,16902.051800243928,3,2022,1430,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
20.0,4.8,2.0,0.0,25,10.0,19761.050003538963,3,2022,1155,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.0,4.9,2.0,0.0,14,5.0,12116.886186590971,3,2022,1345,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
28.0,5.0,2.0,1.0,25,10.0,3018.883117682491,3,2022,695,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.0,5.0,2.0,0.0,19,5.0,13762.197002525636,3,2022,1430,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,4.7,1.0,1.0,22,5.0,1552.5607701091517,3,2022,625,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39.0,4.6,1.0,1.0,33,5.0,4561.152427256371,3,2022,1170,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
37.0,4.9,1.0,0.0,34,15.0,1498.111285910988,2,2022,685,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36.0,4.8,0.0,1.0,27,5.0,7562.267471532845,3,2022,1130,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
24.0,5.0,0.0,1.0,39,10.0,11983.573753585888,2,2022,1280,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
24.0,4.1,0.0,0.0,15,10.0,3145.067434621583,2,2022,535,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
35.0,4.7,2.0,1.0,17,5.0,10756.96109186027,3,2022,1135,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
36.0,4.3,0.0,1.0,36,5.0,16601.433047701194,4,2022,1300,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
31.0,4.8,1.0,1.0,21,15.0,19975.28686238852,3,2022,1150,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
36.0,4.6,0.0,0.0,30,10.0,4527.9972125744,3,2022,1090,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39.0,5.0,0.0,1.0,39,5.0,13622.111101994378,2,2022,1115,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
23.0,4.6,0.0,1.0,26,10.0,3025.3773215438064,3,2022,685,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
22.0,5.0,0.0,2.0,37,5.0,20442.92976252901,2,2022,1310,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
32.0,4.7,1.0,0.0,33,15.0,3018.9069957366155,3,2022,705,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
34.0,5.0,0.0,1.0,28,10.0,9348.298807291807,3,2022,1050,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
35.0,4.9,1.0,1.0,29,10.0,9314.030628228022,3,2022,1115,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
37.0,4.7,2.0,1.0,31,5.0,1530.58864856925,3,2022,675,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.0,4.6,2.0,1.0,20,15.0,7790.525266841046,4,2022,1210,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
20.0,4.6,2.0,0.0,10,10.0,1554.5511732988061,3,2022,590,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36.0,4.3,2.0,1.0,38,15.0,16721.29600980331,3,2022,1235,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
25.0,4.9,1.0,0.0,29,5.0,12255.014344807829,3,2022,1130,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
23.0,5.0,2.0,0.0,18,10.0,4530.419436025598,2,2022,1355,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28.0,4.5,1.0,1.0,17,5.0,4537.989684962583,3,2022,1275,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
37.0,4.8,2.0,1.0,33,15.0,13766.61690820274,3,2022,1110,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34.0,4.8,2.0,1.0,23,15.0,12256.59774869038,3,2022,1415,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
20.0,4.6,0.0,1.0,16,15.0,1489.7768153112215,3,2022,585,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
20.0,4.6,2.0,1.0,16,10.0,6147.038743530447,3,2022,875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,4.9,1.0,3.0,49,10.0,10587.773645836049,4,2022,1165,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
21.0,5.0,2.0,2.0,37,5.0,16113.665369962842,2,2022,1210,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
34.0,4.7,2.0,1.0,14,15.0,9316.238098535407,3,2022,1375,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
22.0,4.6,0.0,0.0,22,5.0,3104.8037532854496,3,2022,685,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
27.0,4.9,1.0,1.0,15,5.0,10707.144604562081,4,2022,1065,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
35.0,4.9,1.0,1.0,25,10.0,16819.97876421149,4,2022,1360,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
30.0,4.6,2.0,1.0,23,5.0,1512.6978119717678,3,2022,575,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36.0,4.7,0.0,1.0,42,10.0,19362.698667934703,3,2022,1350,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
39.0,4.2,2.0,0.0,43,15.0,13631.29313218813,4,2022,1185,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23.0,4.6,2.0,0.0,16,15.0,6218.00119018663,3,2022,755,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
39.0,4.7,0.0,2.0,44,5.0,13786.698988713739,3,2022,1190,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
35.0,4.8,1.0,1.0,44,10.0,20442.92976252901,4,2022,1060,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36.0,5.0,2.0,1.0,27,10.0,4596.336792438924,3,2022,1155,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
38.0,4.3,2.0,1.0,31,5.0,6290.13467763468,4,2022,835,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
37.0,4.8,1.0,0.0,22,15.0,4469.351491411031,3,2022,1425,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
39.0,4.7,2.0,1.0,29,10.0,5968.995503546301,2,2022,970,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
31.0,4.7,1.0,1.0,18,10.0,3040.5372416448645,3,2022,505,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
34.0,5.0,1.0,0.0,31,15.0,5960.345509794304,3,2022,910,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
33.0,4.7,1.0,1.0,25,5.0,12236.322809891128,4,2022,1110,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
29.0,4.8,0.0,1.0,22,15.0,4631.614484187938,2,2022,1115,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33.0,3.6,2.0,2.0,38,10.0,16720.582121841457,3,2022,1355,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
22.0,4.3,1.0,1.0,43,10.0,11916.235157217861,3,2022,1190,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
22.0,4.9,2.0,0.0,20,10.0,7683.892680377775,3,2022,1185,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
25.0,4.7,0.0,1.0,18,10.0,11007.734763744616,3,2022,1395,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
26.0,4.0,0.0,2.0,38,15.0,17074.116110019786,3,2022,1190,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
26.0,4.8,1.0,0.0,27,5.0,3104.691169539904,4,2022,695,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
23.0,4.9,2.0,1.0,18,15.0,4657.671710224878,3,2022,1090,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
34.0,4.5,0.0,1.0,47,15.0,13481.35123231739,2,2022,1050,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
22.0,4.8,1.0,0.0,24,5.0,19343.676747546302,2,2022,1220,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
37.0,4.1,0.0,1.0,49,5.0,13990.15117725751,3,2022,1140,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24.0,4.7,0.0,1.0,26,10.0,6080.8882526098205,3,2022,1005,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
38.0,4.2,2.0,1.0,31,15.0,10713.21076429732,3,2022,1185,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
38.0,4.9,0.0,1.0,30,15.0,10565.179206181445,3,2022,1105,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
29.0,4.5,0.0,1.0,25,10.0,1536.7515001848099,3,2022,640,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
23.0,4.7,2.0,0.0,21,15.0,9055.981117924202,4,2022,1240,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
36.0,5.0,2.0,0.0,19,15.0,4657.651549280329,3,2022,1050,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24.0,4.7,0.0,1.0,27,5.0,1489.777721651655,3,2022,695,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.0,4.6,0.0,0.0,21,5.0,1514.8058859292482,3,2022,585,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
29.0,4.8,1.0,0.0,19,10.0,3073.660615290314,3,2022,650,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
37.0,4.5,1.0,1.0,28,5.0,8940.167719841354,3,2022,1250,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
39.0,4.6,2.0,0.0,30,15.0,9220.397882984718,4,2022,1150,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
25.0,3.5,1.0,1.0,41,15.0,10907.140151568117,3,2022,1330,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31.0,4.9,0.0,1.0,21,15.0,19659.160370978905,3,2022,1420,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
38.0,4.8,0.0,1.0,30,15.0,9088.01379933047,3,2022,1165,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
32.0,4.5,0.0,1.0,30,5.0,1552.6929456613007,3,2022,580,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
35.0,5.0,2.0,1.0,26,5.0,1532.3596444882273,3,2022,710,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29.0,4.9,2.0,1.0,17,10.0,3462898.707005294,2,2022,595,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
21.0,5.0,2.0,1.0,13,10.0,4663.566689152146,3,2022,1375,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
39.0,4.0,2.0,1.0,37,15.0,4476.6973122922755,2,2022,1225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32.0,4.3,1.0,1.0,49,5.0,20442.92976252901,2,2022,1180,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
37.0,5.0,0.0,1.0,27,5.0,16635.518179509836,3,2022,1395,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27.0,4.5,0.0,0.0,29,10.0,6147.1273659105955,4,2022,740,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
39.0,4.9,1.0,1.0,16,15.0,6290.13467763468,3,2022,1010,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35.0,4.1,0.0,0.0,31,15.0,1514.7927355664838,3,2022,630,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
36.0,4.7,2.0,1.0,38,5.0,10707.860128480874,3,2022,1130,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
26.0,4.8,0.0,1.0,21,15.0,13405.89201844524,3,2022,1235,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
20.0,4.9,0.0,0.0,39,15.0,5959.266895919675,3,2022,780,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
21.0,4.1,1.0,1.0,31,10.0,1514.7814055665174,4,2022,720,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36.0,5.0,1.0,1.0,33,15.0,7790.489304769407,3,2022,1190,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
25.0,4.7,2.0,0.0,13,5.0,7343.3599222749335,2,2022,1120,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30.0,4.8,2.0,0.0,32,5.0,8938.588654178497,3,2022,1095,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
23.0,4.6,1.0,1.0,17,15.0,6081.139317039377,3,2022,810,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
33.0,4.8,1.0,0.0,21,15.0,9192.119121311745,3,2022,1345,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
35.0,4.8,1.0,1.0,44,15.0,11917.100051488791,3,2022,1195,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
26.0,4.5,2.0,1.0,18,15.0,7762.547474464109,3,2022,1195,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
23.0,4.6,1.0,1.0,19,5.0,19618.968653878263,3,2022,1380,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
34.0,5.0,0.0,0.0,30,15.0,10864.870498856766,4,2022,1210,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
21.0,4.2,0.0,1.0,32,5.0,3058.5736588579725,4,2022,670,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34.0,4.9,2.0,0.0,22,10.0,4561.26563284071,3,2022,1390,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
28.0,4.6,1.0,1.0,27,15.0,7762.547474464109,3,2022,1170,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
35.0,4.8,2.0,0.0,14,10.0,4674.644234401863,3,2022,1365,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
25.0,4.8,0.0,1.0,30,10.0,12293.433786974108,3,2022,1165,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
34.0,4.4,0.0,1.0,32,5.0,4657.5915949523005,3,2022,1175,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
33.0,5.0,1.0,1.0,16,15.0,6210.4161583775,3,2022,1005,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
39.0,4.7,0.0,3.0,45,5.0,16151.438306734079,2,2022,1240,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
21.0,4.8,2.0,0.0,14,5.0,13990.019508057268,3,2022,1380,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
24.0,4.8,1.0,0.0,14,15.0,9121.499067661924,4,2022,1425,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
36.0,4.7,2.0,0.0,27,5.0,19041.992897398315,2,2022,1405,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
31.0,4.9,0.0,1.0,35,15.0,9056.024276265345,3,2022,1275,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
27.0,4.7,2.0,0.0,19,10.0,1558.0841994904558,3,2022,515,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
35.0,4.4,1.0,1.0,35,15.0,13770.769583771269,3,2022,1035,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
38.0,4.7,1.0,0.0,26,5.0,16634.870118211835,3,2022,1395,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
20.0,4.8,2.0,0.0,12,15.0,10428.262034058305,4,2022,1120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20.0,4.7,0.0,0.0,21,15.0,4544.085706303389,3,2022,1115,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
35.0,4.0,1.0,1.0,31,10.0,6037.193175494637,3,2022,800,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,4.8,0.0,2.0,48,15.0,12418.462399627495,3,2022,1285,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24.0,4.6,2.0,0.0,17,5.0,12580.267822400963,3,2022,1345,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,4.5,1.0,1.0,19,10.0,16635.798060904348,3,2022,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
39.0,4.4,0.0,1.0,34,10.0,4537.513326842717,3,2022,1050,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
30.0,4.6,2.0,0.0,22,10.0,6037.474189824093,3,2022,925,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27.0,5.0,2.0,0.0,17,5.0,12073.551890748644,3,2022,1430,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.0,4.7,1.0,0.0,13,5.0,3040.649953439472,3,2022,555,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
32.0,4.8,0.0,1.0,28,10.0,10756.990051436132,3,2022,1035,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
36.0,5.0,0.0,1.0,36,10.0,12162.115707005645,3,2022,1305,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
37.0,4.9,2.0,0.0,28,10.0,3040.6416215384947,3,2022,625,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22.0,4.2,2.0,1.0,31,5.0,10563.519849475315,4,2022,1125,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35.0,4.6,1.0,0.0,30,10.0,6218.305855614172,3,2022,840,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,4.9,1.0,0.0,19,10.0,20555.026364273905,2,2022,1260,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30.0,4.8,1.0,0.0,16,15.0,7772.039544673178,3,2022,1060,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
31.0,4.6,0.0,0.0,35,15.0,7651.064458530382,3,2022,1300,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
38.0,4.4,0.0,1.0,20,10.0,3088.342782183871,2,2022,585,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
30.0,4.7,2.0,1.0,15,15.0,8929.090496038414,2,2022,1420,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23.0,4.7,1.0,1.0,17,10.0,12419.724873245403,3,2022,1110,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
34.0,5.0,1.0,0.0,45,15.0,20181.161774852513,4,2022,1185,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21.0,4.7,2.0,1.0,14,15.0,4657.127681974745,3,2022,1135,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22.0,4.8,2.0,1.0,26,15.0,10756.990051436132,3,2022,1115,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
26.0,4.6,1.0,0.0,15,10.0,7567.3711728605385,2,2022,1135,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
20.0,5.0,2.0,0.0,16,5.0,9314.908769971194,3,2022,1335,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
34.0,4.8,2.0,1.0,30,10.0,20253.78851608599,3,2022,1380,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
20.0,4.8,2.0,0.0,14,5.0,1529.2976945190187,3,2022,525,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
33.0,4.9,1.0,0.0,14,5.0,3109.096155702646,3,2022,640,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
23.0,4.8,1.0,1.0,26,5.0,11937.237212390604,2,2022,1190,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
24.0,4.7,2.0,0.0,10,15.0,13972.751063504558,3,2022,1125,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
39.0,4.2,1.0,1.0,37,5.0,4395.420246829376,2,2022,1190,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
26.0,3.3,1.0,1.0,37,5.0,10725.034637880957,3,2022,1395,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
34.0,4.8,2.0,0.0,28,15.0,13405.88385177958,4,2022,1160,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26.0,4.7,2.0,1.0,15,10.0,9314.907489514155,3,2022,1185,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
27.0,4.0,1.0,0.0,34,10.0,9348.433430020536,3,2022,1150,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33.0,4.8,0.0,1.0,32,15.0,6037.116126732456,3,2022,930,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
34.0,5.0,1.0,1.0,29,5.0,4657.5909554297805,3,2022,1340,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
29.0,4.7,2.0,1.0,29,5.0,12464.26668801362,3,2022,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
35.0,4.9,2.0,0.0,18,10.0,7772.096240718493,3,2022,1095,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
21.0,4.8,0.0,1.0,11,15.0,1572.533729286321,3,2022,590,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
34.0,4.7,0.0,0.0,29,15.0,12116.950608888414,3,2022,1410,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.0,4.7,1.0,1.0,22,5.0,7562.501497648588,3,2022,1275,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
38.0,4.7,0.0,0.0,48,10.0,13406.47565433019,3,2022,1140,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
21.0,4.9,0.0,1.0,22,15.0,11917.680464391146,4,2022,1380,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
32.0,4.9,1.0,1.0,27,15.0,13583.332471810194,3,2022,1390,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
32.0,4.6,0.0,1.0,48,5.0,7772.596236164787,3,2022,1150,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0
38.0,4.6,0.0,1.0,26,5.0,7646.049300624547,4,2022,1270,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
26.0,4.1,2.0,1.0,36,5.0,10641.495972351702,4,2022,1175,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
33.0,5.0,2.0,0.0,23,5.0,16384.502397510183,3,2022,1375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
27.0,4.9,0.0,1.0,48,15.0,10709.003371535417,3,2022,1310,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
39.0,4.5,2.0,1.0,31,10.0,12294.166376369665,3,2022,1105,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
39.0,4.6,0.0,0.0,39,10.0,13611.566722125084,4,2022,1055,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
