Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,multiple_deliveries,Festival,Time_taken(min),Delivery_Distance (m),Ordered_time (mins)
38.0,4.6,Stormy,Medium ,1.0,1.0,No ,29,8938.176353487746,1095
35.0,4.5,Stormy,Low ,2.0,0.0,No ,22,13582.337494192408,1415
21.0,3.5,Sunny,High ,0.0,1.0,No ,53,6218.305855614172,855
36.0,4.8,Sunny,Low ,0.0,1.0,No ,23,1520.309052937885,575
37.0,4.6,Fog,Jam ,1.0,1.0,No ,48,16647.924695165646,1285
30.0,4.7,Stormy,Low ,0.0,1.0,No ,21,17297.86575291325,0
36.0,4.9,Sunny,Low ,2.0,0.0,No ,17,4657.619913371798,1360
26.0,4.7,Sandstorms,High ,0.0,1.0,No ,25,3018.71690507141,690
34.0,4.9,Cloudy,Jam ,0.0,0.0,No ,26,7651.068542725116,1195
20.0,4.8,Fog,Low ,0.0,1.0,No ,24,1488.3285022949021,575
38.0,4.6,Sandstorms,Medium ,1.0,0.0,No ,20,12103.166363270562,1055
21.0,4.9,Cloudy,Low ,2.0,0.0,No ,28,12435.005114517457,1340
37.0,4.1,Windy,High ,1.0,1.0,No ,34,1558.13398149798,715
37.0,4.3,Cloudy,Jam ,1.0,1.0,No ,32,4610.471743046499,1290
30.0,4.7,Sunny,Low ,0.0,0.0,No ,23,9080.741822177433,1355
29.0,4.7,Sunny,Low ,2.0,1.0,No ,15,3116.1272207711527,565
33.0,4.7,Fog,Low ,0.0,0.0,No ,41,16659.90378949706,1345
35.0,4.7,Stormy,High ,1.0,1.0,No ,33,6210.168035777162,830
34.0,4.2,Stormy,Low ,0.0,1.0,No ,33,1512.5158890828318,520
33.0,4.7,Cloudy,Low ,2.0,1.0,No ,17,7790.125828454115,1330
28.0,5.0,Sunny,Medium ,0.0,0.0,No ,15,16609.413307736802,1115
38.0,4.3,Sandstorms,Jam ,0.0,3.0,No ,47,9327.028546829317,1190
24.0,4.6,Sandstorms,Medium ,1.0,0.0,No ,22,20178.893713604633,1120
31.0,4.7,Fog,Jam ,2.0,1.0,No ,38,17137.660049154136,1165
34.0,4.1,Stormy,Jam ,2.0,0.0,No ,35,10586.953096921621,1175
28.0,4.8,Sandstorms,Medium ,0.0,1.0,No ,25,6208.681984039767,950
25.0,4.5,Cloudy,Low ,1.0,1.0,No ,29,16659.963190057413,1405
21.0,4.5,Cloudy,Medium ,2.0,1.0,No ,12,4717.601092054723,1075
29.0,4.1,Windy,Low ,0.0,0.0,No ,21,4657.654937060173,1430
35.0,4.2,Stormy,Medium ,2.0,1.0,No ,34,19910.592397095163,1100
35.0,4.6,Sandstorms,High ,1.0,1.0,No ,29,6146.622187550208,740
36.0,4.6,Sandstorms,Jam ,1.0,1.0,No ,29,12580.267822400963,1175
37.0,5.0,Fog,Low ,1.0,0.0,No ,18,3040.5548217970327,530
37.0,4.4,Cloudy,Jam ,2.0,0.0,No ,35,12236.322809891128,1165
31.0,4.7,Stormy,Medium ,2.0,1.0,No ,29,5959.032639454782,915
25.0,4.8,Fog,Low ,0.0,1.0,No ,22,19887.01283582688,1340
22.0,4.9,Fog,Jam ,2.0,1.0,No ,43,10880.905305082542,1235
33.0,4.1,Windy,Low ,0.0,1.0,No ,22,2979.626518993123,595
37.0,4.9,Stormy,Jam ,2.0,1.0,No ,29,8929.061179189805,1235
27.0,4.6,Sunny,High ,1.0,0.0,No ,15,6127.106344248052,805
33.0,4.7,Windy,High ,2.0,1.0,No ,27,6118.471180690497,740
34.0,5.0,Windy,Low ,1.0,1.0,No ,20,4663.544352411129,1395
36.0,4.9,Cloudy,Low ,2.0,1.0,No ,18,7660.6928822610425,1430
24.0,4.9,Sandstorms,Jam ,2.0,0.0,No ,19,9056.109430302038,1250
35.0,4.8,Fog,Medium ,0.0,2.0,No ,40,19660.943947619933,1050
27.0,4.7,Fog,Medium ,1.0,0.0,No ,10,7648.690101362526,1125
22.0,3.3,Sunny,Low ,2.0,1.0,No ,37,20555.026364273905,1380
32.0,4.9,Sandstorms,High ,1.0,1.0,No ,29,6081.389116676368,755
25.0,4.7,Sandstorms,Jam ,2.0,1.0,No ,21,9088.08409216426,1230
28.0,4.7,Windy,High ,2.0,0.0,No ,12,6117.673772819904,770
39.0,4.7,Fog,Medium ,0.0,2.0,No ,42,10757.050667280428,1070
26.0,4.7,Stormy,Jam ,2.0,0.0,No ,18,19887.01283582688,1215
21.0,4.5,Fog,Low ,1.0,0.0,No ,29,16476.296407982376,1395
24.0,4.6,Cloudy,Jam ,0.0,0.0,No ,35,13828.140500409721,1155
22.0,4.6,Cloudy,Low ,2.0,0.0,No ,28,20286.495439713162,1400
33.0,5.0,Fog,Jam ,1.0,1.0,No ,35,20442.92976252901,1295
26.0,4.6,Cloudy,Jam ,1.0,2.0,No ,31,10867.258681532136,1210
32.0,4.7,Sunny,Low ,2.0,1.0,No ,28,19688.41340777118,1395
32.0,4.8,Fog,Low ,0.0,1.0,No ,37,16152.76300944043,1370
24.0,4.6,Fog,Medium ,0.0,0.0,No ,21,7461.062763989527,1030
31.0,4.8,Sunny,Low ,0.0,0.0,No ,25,14021.756535050492,1380
31.0,4.7,Stormy,Medium ,2.0,1.0,No ,30,7648.080628607944,1105
26.0,4.9,Stormy,Medium ,2.0,0.0,No ,28,7762.6058902454,1065
26.0,4.6,Fog,Jam ,1.0,1.0,No ,30,7573.43592001983,1210
22.0,4.4,Fog,Jam ,1.0,1.0,No ,41,11916.994721599236,1275
32.0,4.7,Sunny,Low ,2.0,1.0,No ,15,4589.345115377281,1365
32.0,4.9,Sunny,Jam ,1.0,1.0,No ,28,12074.39552568561,1270
33.0,3.8,Stormy,Jam ,2.0,1.0,No ,35,11719.161131203937,1175
35.0,5.0,Sunny,Jam ,2.0,1.0,No ,25,19620.419296539985,1305
22.0,4.6,Stormy,Low ,2.0,1.0,No ,14,1529.4972211332267,600
39.0,4.5,Sunny,Low ,0.0,0.0,No ,28,10755.502959621499,1435
32.0,4.9,Fog,Low ,2.0,1.0,No ,26,20506.043758626307,1335
29.0,4.7,Stormy,Medium ,2.0,1.0,No ,15,13786.698988713739,1115
33.0,4.5,Sunny,Jam ,2.0,1.0,No ,19,4468.412441264753,1310
26.0,4.8,Stormy,Low ,1.0,1.0,No ,18,1520.35659617055,595
30.0,4.5,Stormy,Low ,0.0,1.0,No ,25,3116.2419915691594,565
20.0,5.0,Cloudy,Jam ,1.0,1.0,No ,31,17072.69000033606,1280
26.0,4.9,Sunny,Jam ,0.0,1.0,No ,22,20177.913041348635,1165
39.0,4.8,Fog,Jam ,1.0,1.0,No ,43,12580.267822400963,1190
20.0,4.6,Sunny,Medium ,1.0,0.0,No ,18,6210.045163136143,990
34.0,3.5,Fog,Low ,2.0,2.0,No ,36,19362.530001074916,1395
35.0,4.9,Sunny,Jam ,0.0,1.0,No ,29,7761.160094160205,1180
30.0,5.0,Cloudy,Low ,1.0,1.0,No ,19,4528.5707542187565,1390
30.0,4.4,Stormy,Jam ,1.0,2.0,No ,39,13788.48075238715,1225
23.0,4.8,Stormy,Low ,0.0,1.0,No ,20,19660.943947619933,1360
20.0,4.6,Stormy,High ,0.0,1.0,No ,19,5958.847028253639,730
25.0,4.6,Sandstorms,Low ,0.0,1.0,No ,18,13788.581570141363,1350
29.0,4.8,Windy,Low ,2.0,0.0,No ,15,7762.944133594541,1405
21.0,4.7,Fog,High ,2.0,0.0,No ,23,3064.4047273699666,690
24.0,4.2,Stormy,Medium ,0.0,1.0,No ,37,20206.901465513605,1120
25.0,4.8,Sunny,Medium ,0.0,1.0,No ,17,20180.811280904207,1120
31.0,4.7,Sandstorms,Low ,1.0,1.0,No ,27,1552.3457381463397,540
32.0,4.6,Fog,High ,0.0,1.0,No ,25,1520.4704557283455,715
20.0,4.6,Sunny,Jam ,2.0,0.0,No ,20,12080.07467550363,1170
20.0,4.5,Fog,Medium ,0.0,1.0,No ,35,16721.29600980331,1090
30.0,4.0,Sandstorms,Jam ,0.0,0.0,No ,32,9121.136119359766,1200
22.0,4.6,Cloudy,Medium ,1.0,1.0,No ,27,10255.071075729067,1095
38.0,4.7,Cloudy,Low ,2.0,1.0,No ,15,3116.2419915691594,570
20.0,5.0,Cloudy,Medium ,0.0,0.0,No ,27,4674.172124263268,1105
33.0,4.0,Windy,Low ,0.0,1.0,No ,33,4596.477246826325,1330
25.0,4.5,Stormy,Jam ,0.0,1.0,No ,26,7790.156595702849,1195
21.0,4.6,Sandstorms,Low ,1.0,0.0,No ,10,3116.17292179438,595
23.0,5.0,Windy,Jam ,1.0,0.0,No ,15,12435.23852372965,1320
35.0,4.5,Sandstorms,Low ,1.0,0.0,No ,20,1536.8285452427272,540
21.0,4.8,Fog,High ,2.0,0.0,No ,31,3104.799238186965,710
34.0,4.0,Windy,Medium ,0.0,0.0,No ,31,11919.595217848318,1070
33.0,4.6,Cloudy,Medium ,2.0,0.0,No ,18,4469.310320115435,1120
32.0,4.7,Stormy,Jam ,2.0,0.0,No ,32,7790.314135591859,1300
39.0,5.0,Sunny,Jam ,0.0,1.0,No ,34,16819.85660809725,1315
38.0,4.0,Sandstorms,Low ,0.0,0.0,No ,25,4537.54359959467,1345
35.0,4.8,Stormy,High ,1.0,0.0,No ,30,6232.403352170867,865
28.0,4.0,Sandstorms,Low ,0.0,0.0,No ,23,3018.71690507141,515
20.0,4.9,Fog,Jam ,2.0,1.0,No ,34,10880.731284671972,1275
31.0,4.6,Fog,Jam ,2.0,2.0,No ,40,19974.56846935303,1245
30.0,4.0,Stormy,Jam ,0.0,1.0,Yes ,47,10868.83819011362,1185
36.0,3.9,Sandstorms,Jam ,1.0,0.0,No ,40,12116.55916281721,1320
22.0,4.2,Windy,Low ,0.0,1.0,No ,15,1552.697443893239,510
22.0,4.9,Cloudy,Medium ,1.0,1.0,No ,32,19916.27489979741,1105
36.0,4.8,Fog,Low ,2.0,1.0,No ,17,2976.589528426669,630
25.0,4.5,Sandstorms,High ,0.0,1.0,No ,15,3145.067434621583,675
24.0,4.6,Stormy,Jam ,2.0,0.0,No ,20,13611.585111772158,1230
26.0,4.8,Sandstorms,Low ,1.0,0.0,No ,14,3064.5104714747094,625
30.0,4.8,Windy,Medium ,1.0,0.0,No ,25,4527.9972125744,1030
22.0,4.6,Stormy,Low ,0.0,1.0,No ,18,13788.747286078187,1360
33.0,4.6,Fog,Jam ,0.0,2.0,No ,50,10756.69787910262,1225
32.0,4.4,Cloudy,High ,1.0,0.0,No ,35,1512.6859754657423,695
27.0,4.9,Sandstorms,Low ,1.0,1.0,No ,16,3052.701203227866,560
39.0,4.7,Stormy,Low ,2.0,1.0,No ,20,7546.36114298456,1380
31.0,4.6,Stormy,Medium ,1.0,1.0,No ,22,16991.786296896127,1100
20.0,4.9,Sunny,Jam ,1.0,0.0,No ,18,4469.157679084988,1290
35.0,4.6,Stormy,Low ,1.0,1.0,No ,23,1514.7927355664838,510
27.0,4.8,Stormy,High ,2.0,0.0,No ,10,6050.033592458703,790
26.0,4.6,Sunny,Medium ,0.0,0.0,No ,22,16647.32183078804,1140
22.0,4.9,Sunny,Jam ,2.0,1.0,No ,22,20181.263916557233,1170
21.0,4.7,Sunny,Jam ,1.0,1.0,No ,15,19760.798007029905,1155
20.0,4.9,Sandstorms,Low ,1.0,1.0,No ,13,1552.4082366562466,645
20.0,4.9,Cloudy,Low ,2.0,1.0,No ,27,19894.269594418525,1375
27.0,4.6,Stormy,Medium ,2.0,1.0,No ,28,12162.428272788049,1030
29.0,4.5,Fog,Low ,2.0,0.0,No ,18,3109.0591043933687,500
35.0,4.9,Fog,Jam ,0.0,0.0,No ,31,7762.547474464109,1300
22.0,4.7,Fog,Jam ,2.0,0.0,No ,30,16601.240146481177,1295
26.0,4.6,Sandstorms,Medium ,2.0,1.0,No ,27,6081.108484516132,920
33.0,4.1,Sandstorms,Jam ,1.0,2.0,No ,43,13630.90323633241,1225
30.0,4.8,Sandstorms,Low ,1.0,1.0,No ,25,10586.4846162781,1380
38.0,3.7,Fog,Low ,1.0,1.0,No ,39,16601.046189403376,1350
22.0,4.3,Windy,Low ,0.0,1.0,No ,20,3145.067434621583,525
34.0,4.0,Windy,Low ,0.0,1.0,No ,33,9220.147515419869,1435
27.0,4.7,Sandstorms,Medium ,2.0,1.0,No ,21,9315.745106316243,1100
37.0,4.1,Sandstorms,Low ,0.0,1.0,No ,26,4579.048174782752,1400
33.0,4.7,Fog,Low ,2.0,1.0,No ,17,9220.550607824232,1420
23.0,4.8,Cloudy,Jam ,0.0,0.0,No ,27,7600.983953739401,1250
33.0,4.6,Sunny,Jam ,0.0,1.0,No ,32,11916.705005077658,1225
37.0,5.0,Cloudy,Jam ,1.0,2.0,No ,41,16601.433047701194,1280
22.0,4.1,Fog,Jam ,2.0,1.0,No ,35,19362.54180430453,1160
27.0,4.8,Sunny,High ,1.0,0.0,No ,10,1572.533729286321,675
30.0,4.7,Sunny,Jam ,2.0,0.0,No ,20,17137.879924186516,1255
35.0,4.2,Windy,Medium ,1.0,1.0,No ,32,13787.860239172547,1065
38.0,4.3,Cloudy,Jam ,2.0,2.0,No ,39,13612.451541411558,1165
28.0,4.4,Stormy,Low ,0.0,0.0,No ,19,3059.3634547239317,505
23.0,4.8,Fog,Jam ,1.0,2.0,No ,42,16152.889083533137,1270
28.0,4.5,Windy,Low ,2.0,1.0,No ,19,3029.512751162419,530
38.0,4.3,Sandstorms,Medium ,0.0,1.0,No ,45,12580.267822400963,1075
29.0,4.5,Sunny,Jam ,0.0,0.0,No ,15,16902.955539488972,1180
29.0,4.9,Fog,Low ,2.0,0.0,No ,21,10641.05130998624,1410
36.0,4.7,Windy,High ,1.0,1.0,No ,27,1512.4736191451339,710
29.0,4.5,Cloudy,High ,2.0,1.0,No ,28,1572.533729286321,690
23.0,4.6,Windy,Low ,1.0,0.0,No ,11,3116.1272207711527,610
29.0,4.6,Cloudy,Jam ,0.0,1.0,No ,25,7772.282029629311,1150
36.0,4.2,Fog,Jam ,0.0,1.0,No ,33,7448.363764234237,1215
39.0,4.7,Sandstorms,High ,1.0,0.0,No ,34,3026.096197898999,710
35.0,4.7,Sunny,Medium ,2.0,1.0,No ,27,20442.92976252901,1090
25.0,4.7,Cloudy,High ,1.0,0.0,No ,23,6049.75791889521,735
22.0,4.6,Stormy,Low ,2.0,1.0,No ,15,3105.0491911527392,565
28.0,4.8,Cloudy,Jam ,2.0,1.0,No ,34,11983.656938071033,1285
32.0,4.5,Cloudy,Medium ,1.0,1.0,No ,30,12463.88811675775,1065
26.0,4.8,Sunny,Low ,2.0,1.0,No ,23,1536.829311966258,550
20.0,4.7,Cloudy,High ,1.0,1.0,No ,27,3040.5702571576676,690
31.0,4.1,Sandstorms,Jam ,0.0,2.0,No ,54,19625.08798543674,1240
31.0,4.9,Sandstorms,Low ,1.0,1.0,No ,26,9074.37751153265,1410
29.0,4.6,Windy,Low ,1.0,0.0,No ,12,12435.806041180756,0
29.0,4.6,Fog,Jam ,2.0,0.0,No ,30,9314.965469327513,1230
31.0,4.9,Sandstorms,Low ,2.0,1.0,No ,29,3073.782598017619,610
33.0,4.9,Sunny,Jam ,1.0,0.0,No ,23,10569.528655031587,1215
33.0,4.4,Stormy,Jam ,0.0,1.0,No ,31,4663.644606869089,1175
32.0,3.8,Sandstorms,Jam ,2.0,0.0,No ,43,20252.967850083056,1150
25.0,4.6,Sunny,Jam ,1.0,1.0,No ,22,12419.803337139525,1160
23.0,4.3,Fog,Jam ,1.0,2.0,Yes ,39,10641.40776322114,1295
39.0,4.4,Sandstorms,Jam ,0.0,1.0,No ,44,11916.990180554909,1195
38.0,4.6,Cloudy,Low ,2.0,0.0,No ,17,9122.100805601145,1355
26.0,4.6,Stormy,Jam ,2.0,1.0,No ,29,19619.011975960573,1170
28.0,4.7,Sunny,Low ,0.0,0.0,No ,16,1558.0739318105786,660
31.0,4.5,Sunny,Medium ,0.0,1.0,No ,26,14044.73291589416,1100
32.0,4.7,Fog,Jam ,1.0,1.0,No ,27,4595.940524023754,1310
35.0,4.4,Sandstorms,Jam ,2.0,0.0,No ,37,16659.90378949706,1220
36.0,4.6,Windy,High ,1.0,1.0,No ,34,1529.3087736834532,685
29.0,4.6,Cloudy,Low ,1.0,0.0,No ,22,11914.594077317577,1350
27.0,4.5,Cloudy,Medium ,0.0,1.0,No ,42,10705.468478530609,1125
32.0,4.6,Cloudy,Low ,2.0,1.0,No ,15,4658.18248829983,1430
26.0,4.0,Cloudy,Jam ,1.0,1.0,Yes ,42,20178.916924749683,1285
38.0,5.0,Sunny,Jam ,1.0,1.0,No ,22,16659.974055073304,1295
26.0,4.6,Windy,Medium ,1.0,1.0,No ,17,19627.21390576788,1100
29.0,4.5,Fog,Low ,0.0,1.0,No ,20,12074.377562049363,1435
34.0,4.7,Fog,High ,0.0,1.0,No ,27,5992.261339612392,855
26.0,3.6,Sunny,Jam ,0.0,1.0,No ,53,9314.965469327513,1315
36.0,4.3,Sandstorms,Jam ,1.0,1.0,Yes ,44,20179.84922053873,1240
20.0,3.6,Sunny,Jam ,0.0,1.0,No ,40,9192.95116708344,1215
26.0,4.5,Windy,Low ,2.0,0.0,No ,19,7546.40142147466,1370
37.0,5.0,Stormy,Jam ,1.0,1.0,No ,25,9178.605957040862,1240
20.0,4.9,Stormy,Jam ,1.0,1.0,No ,25,19762.371983678982,1260
32.0,4.0,Fog,Jam ,1.0,2.0,No ,48,19915.58571344329,1230
23.0,4.7,Fog,Jam ,0.0,2.0,No ,47,17077.992872162038,1310
20.0,4.8,Fog,Low ,2.0,1.0,No ,14,1532.2236104030794,635
21.0,4.7,Sandstorms,Medium ,2.0,0.0,No ,15,10641.925519431223,1130
26.0,4.9,Fog,Medium ,0.0,0.0,No ,23,6037.529176542176,1010
29.0,4.8,Stormy,Low ,2.0,0.0,No ,18,12256.574293065658,1360
37.0,4.6,Cloudy,Jam ,0.0,1.0,Yes ,54,10881.43182310278,1230
36.0,4.5,Sunny,High ,2.0,0.0,No ,16,1572.533729286321,720
28.0,4.8,Cloudy,High ,2.0,0.0,No ,23,3104.782360921429,680
25.0,4.7,Stormy,Medium ,2.0,0.0,No ,21,17297.86575291325,1060
27.0,4.6,Windy,Medium ,1.0,1.0,No ,22,10707.144604562081,1030
32.0,4.5,Windy,Low ,0.0,0.0,No ,27,8937.86088183146,1330
24.0,4.5,Sandstorms,Low ,2.0,0.0,No ,12,20071.7613516486,1435
30.0,4.4,Stormy,Medium ,2.0,2.0,No ,37,19975.28686238852,1070
34.0,4.6,Fog,High ,2.0,1.0,No ,38,1560.6716526489483,690
37.0,3.8,Stormy,Jam ,2.0,0.0,No ,35,10683.793317823995,1250
36.0,4.4,Sandstorms,Low ,0.0,0.0,No ,22,1529.1627660296322,660
28.0,4.9,Sandstorms,Jam ,1.0,1.0,No ,27,8938.63229991919,1180
34.0,4.7,Sunny,Jam ,2.0,1.0,No ,22,13830.053479838845,1220
33.0,4.5,Windy,Medium ,1.0,1.0,No ,24,11983.203974931632,1075
28.0,4.1,Stormy,Jam ,0.0,1.0,No ,35,16385.98063528554,1195
23.0,4.9,Sandstorms,Medium ,0.0,1.0,No ,37,13631.339548300275,1065
36.0,4.8,Cloudy,Low ,1.0,1.0,No ,15,7683.782781592617,1340
24.0,4.7,Windy,Low ,0.0,1.0,No ,21,12580.267822400963,1390
23.0,4.9,Fog,Jam ,2.0,1.0,No ,30,10906.039889040941,1210
27.0,4.7,Cloudy,Medium ,1.0,0.0,No ,10,5958.586130823786,915
34.0,4.0,Cloudy,Low ,0.0,1.0,No ,36,20207.24042537554,1375
39.0,5.0,Cloudy,Medium ,1.0,0.0,No ,15,6242.091375521393,995
31.0,4.8,Fog,Medium ,1.0,0.0,No ,15,5960.345509794304,940
37.0,4.9,Sunny,Low ,2.0,0.0,No ,17,9326.603239772547,1380
24.0,4.6,Windy,Low ,2.0,1.0,No ,19,4658.18248829983,1420
27.0,4.6,Stormy,Medium ,1.0,0.0,No ,20,4588.360239493078,1080
34.0,4.3,Fog,Medium ,2.0,2.0,No ,40,19875.680604910733,1030
24.0,4.9,Sandstorms,Medium ,0.0,0.0,No ,20,20442.92976252901,1045
24.0,5.0,Windy,Low ,2.0,0.0,No ,16,3109.0243972299713,630
36.0,4.7,Stormy,Jam ,0.0,1.0,No ,50,12098.93438000095,1185
38.0,4.7,Fog,Medium ,0.0,1.0,No ,35,19894.269594418525,1030
35.0,4.9,Stormy,Medium ,1.0,1.0,No ,28,6037.990253487766,920
34.0,4.3,Windy,Low ,0.0,1.0,No ,33,1509.467584367178,600
29.0,4.5,Sandstorms,Low ,0.0,0.0,No ,21,3105.091096509636,660
20.0,4.8,Fog,Low ,0.0,1.0,No ,18,1572.533729286321,655
25.0,4.7,Stormy,Medium ,1.0,1.0,No ,26,7562.817690072299,1125
26.0,4.6,Stormy,Medium ,2.0,1.0,No ,20,13829.67763210672,1095
32.0,4.9,Sandstorms,Low ,2.0,1.0,No ,25,1520.3682291094078,650
23.0,4.6,Sandstorms,Low ,2.0,1.0,No ,19,3040.7893988053884,595
29.0,4.6,Fog,Jam ,1.0,1.0,No ,35,19761.050003538963,1280
28.0,5.0,Sandstorms,High ,2.0,1.0,No ,22,6218.153086065015,900
32.0,4.5,Sandstorms,Low ,0.0,1.0,No ,28,1572.533729286321,500
34.0,5.0,Stormy,Medium ,1.0,1.0,No ,29,17297.86575291325,1055
35.0,4.6,Stormy,Low ,0.0,1.0,No ,22,20442.92976252901,1395
39.0,4.6,Cloudy,Medium ,0.0,1.0,No ,46,11007.734763744616,1040
22.0,4.6,Windy,Low ,2.0,1.0,No ,11,9193.021332844553,0
36.0,4.7,Stormy,High ,0.0,1.0,No ,32,6058.853851669116,880
25.0,4.8,Sandstorms,Low ,1.0,1.0,No ,14,7448.3798235361955,1410
21.0,4.8,Cloudy,Low ,2.0,1.0,No ,28,10427.668815941242,1345
26.0,4.6,Stormy,Jam ,1.0,0.0,No ,17,10641.604779432295,1320
36.0,4.3,Cloudy,Jam ,2.0,1.0,No ,40,10485.89583967831,1305
29.0,5.0,Stormy,Medium ,0.0,0.0,No ,22,9056.672984546829,1075
37.0,4.9,Sandstorms,Jam ,1.0,1.0,No ,25,9074.34222926449,1245
35.0,4.9,Fog,High ,2.0,1.0,No ,36,6122.094799492641,890
36.0,4.7,Sunny,Jam ,2.0,1.0,No ,26,12580.267822400963,1250
26.0,4.7,Fog,Medium ,0.0,2.0,No ,41,14152.80068944862,1125
28.0,4.6,Sunny,Jam ,0.0,0.0,No ,21,20442.92976252901,1260
26.0,4.9,Windy,Low ,0.0,1.0,No ,21,19976.712110350487,1365
23.0,4.8,Fog,Medium ,0.0,0.0,No ,43,12255.014344807829,1110
37.0,4.9,Stormy,Low ,0.0,0.0,No ,27,12463.861442061556,1365
34.0,4.9,Windy,Low ,1.0,1.0,No ,21,11983.567977945093,1375
36.0,4.8,Cloudy,Medium ,0.0,0.0,No ,30,9074.37751153265,1070
25.0,4.6,Windy,High ,0.0,0.0,No ,24,6037.440799484659,780
34.0,5.0,Fog,Medium ,2.0,1.0,No ,17,6218.153086065015,990
22.0,4.8,Sunny,Jam ,1.0,1.0,No ,23,12256.59774869038,1220
25.0,4.8,Fog,Jam ,2.0,0.0,No ,33,7546.670729116101,1170
27.0,4.6,Cloudy,Medium ,2.0,0.0,No ,15,9054.602228168924,1040
30.0,4.8,Stormy,Medium ,2.0,1.0,No ,33,9314.862687658115,1040
33.0,4.9,Sunny,Low ,1.0,1.0,No ,20,17099.225478912438,1420
31.0,3.5,Cloudy,Low ,2.0,1.0,No ,33,17098.804215242584,1425
36.0,4.3,Windy,High ,1.0,0.0,No ,31,5992.276327991794,895
28.0,4.8,Windy,Low ,2.0,1.0,No ,19,13762.097103297643,1365
21.0,4.8,Sandstorms,Low ,1.0,0.0,No ,12,4663.187802146826,1430
24.0,4.9,Stormy,High ,0.0,1.0,No ,18,1572.533729286321,690
37.0,4.3,Fog,Jam ,2.0,0.0,No ,46,19364.27479298585,1170
33.0,4.8,Sandstorms,Low ,2.0,1.0,No ,27,1530.58864856925,495
33.0,5.0,Cloudy,Low ,2.0,1.0,No ,27,13788.8461168452,1345
31.0,4.5,Windy,Low ,1.0,0.0,No ,27,3019.0991967411746,525
29.0,5.0,Fog,Jam ,2.0,1.0,No ,23,4674.174529063472,1200
38.0,4.3,Windy,Jam ,2.0,1.0,No ,44,10755.502959621499,1165
31.0,4.9,Fog,Jam ,2.0,1.0,No ,33,4632.37797773287,1195
38.0,4.5,Sandstorms,Low ,0.0,1.0,No ,22,13682.048188061888,1410
20.0,4.8,Sandstorms,Low ,1.0,1.0,No ,18,9175.127291638499,1425
20.0,4.7,Sandstorms,Medium ,2.0,0.0,No ,27,4674.3187604894865,1120
23.0,4.5,Stormy,Jam ,2.0,1.0,No ,15,9435.201537430714,1215
26.0,4.3,Cloudy,Jam ,2.0,2.0,No ,39,11983.626942083045,1165
33.0,4.9,Cloudy,High ,1.0,1.0,No ,39,6209.7354338420755,775
24.0,4.2,Stormy,Low ,0.0,1.0,No ,25,1492.3042620235765,655
30.0,4.5,Sandstorms,Medium ,1.0,1.0,No ,32,10867.434750937748,1130
23.0,4.9,Sunny,Low ,1.0,1.0,No ,16,3040.6653633176106,595
27.0,4.8,Sandstorms,Medium ,0.0,0.0,No ,33,16659.890497111144,1060
20.0,4.5,Sunny,Medium ,2.0,1.0,No ,17,13760.880474936113,1035
38.0,4.4,Cloudy,Jam ,2.0,1.0,No ,41,10868.244074540835,1290
27.0,4.6,Fog,Medium ,0.0,0.0,No ,32,12100.157238168938,1030
37.0,4.7,Cloudy,Low ,0.0,0.0,No ,23,4596.534542243907,1405
21.0,4.0,Cloudy,Jam ,2.0,1.0,No ,39,12074.377562049363,1255
28.0,4.6,Stormy,Low ,1.0,1.0,No ,18,10564.405615161895,1350
37.0,4.9,Windy,High ,1.0,2.0,No ,34,1536.864059415262,680
37.0,4.9,Sunny,Jam ,1.0,0.0,No ,19,16720.67899275294,1185
22.0,4.6,Windy,Jam ,0.0,1.0,No ,33,20851.862908260977,1190
25.0,4.7,Fog,Medium ,1.0,0.0,No ,29,16721.15728076054,1120
28.0,4.6,Stormy,Medium ,2.0,1.0,No ,28,5665315.757785272,1000
24.0,4.2,Sandstorms,Jam ,0.0,1.0,No ,33,14021.819246588826,1180
30.0,4.9,Stormy,Jam ,2.0,1.0,No ,27,9121.136119359766,1255
28.0,5.0,Windy,Low ,1.0,0.0,No ,12,1552.3182877499084,630
27.0,5.0,Sunny,Medium ,0.0,0.0,No ,18,4610.390241501909,1095
38.0,3.8,Stormy,Medium ,2.0,1.0,No ,33,12162.115936702183,1055
36.0,4.2,Sandstorms,Low ,0.0,0.0,No ,23,7684.15541716559,1395
35.0,4.6,Stormy,Low ,0.0,1.0,No ,26,16659.838319169714,1420
36.0,4.6,Fog,Jam ,2.0,1.0,No ,27,4610.430682715917,1260
25.0,4.9,Windy,Low ,2.0,0.0,No ,10,1554.5511732988061,610
29.0,5.0,Sandstorms,Jam ,0.0,1.0,No ,30,4595.95027478907,1150
30.0,4.8,Cloudy,Low ,2.0,0.0,No ,17,2976.5873017465115,575
38.0,5.0,Windy,Low ,0.0,1.0,No ,26,10906.039889040941,1350
38.0,4.8,Fog,Jam ,0.0,2.0,No ,54,14152.80068944862,1170
37.0,4.6,Sandstorms,Jam ,0.0,1.0,No ,38,17297.86575291325,1210
21.0,4.5,Cloudy,Low ,2.0,1.0,No ,13,3145.067434621583,510
37.0,4.7,Fog,Low ,2.0,1.0,No ,27,19916.260009775197,1420
20.0,4.7,Stormy,Jam ,2.0,0.0,No ,15,20206.34606758301,1280
22.0,5.0,Sandstorms,Medium ,2.0,1.0,No ,29,16154.383924550139,1130
